classifier,ulevel,dataset,distance,cmp,acc,train_duration,test_duration
GNB,0.6,Trace,dust_uniform,simple_cmp,0.63,635.81,24.28
GNB,0.6,SmoothSubspace,dust_uniform,simple_cmp,0.6,626.33,24.65
GNB,0.6,BME,dust_uniform,simple_cmp,0.56,642.2,216.24
GNB,0.6,CBF,dust_uniform,simple_cmp,0.8666666666666667,663.19,982.61
GNB,0.6,UMD,dust_uniform,simple_cmp,0.6041666666666666,637.35,148.96
GNB,0.6,SyntheticControl,dust_uniform,simple_cmp,0.5666666666666667,611.64,13.44
GNB,0.6,ShapeletSim,dust_uniform,simple_cmp,0.5444444444444444,684.74,599.46
GNB,0.6,Chinatown,dust_uniform,simple_cmp,0.8833819241982507,608.99,105.99
GNB,0.6,ECG200,dust_normal,simple_cmp,0.79,625.68,28.92
GNB,0.6,TwoLeadECG,dust_normal,simple_cmp,0.6874451273046532,637.06,1007.18
GNB,0.6,ECGFiveDays,dust_normal,simple_cmp,0.7131242740998839,660.09,1899.02
GNB,0.6,ItalyPowerDemand,dust_normal,simple_cmp,0.7968901846452867,638.69,534.39
GNB,0.6,SonyAIBORobotSurface2,dust_normal,simple_cmp,0.670514165792235,633.02,661.98
GNB,0.6,SonyAIBORobotSurface1,dust_normal,simple_cmp,0.4858569051580699,620.64,426.19
GNB,0.6,Plane,dust_normal,simple_cmp,0.7047619047619048,629.53,27.1
GNB,0.6,Trace,dust_normal,simple_cmp,0.63,619.92,37.48
GNB,0.6,SmoothSubspace,dust_normal,simple_cmp,0.6,626.31,33.17
GNB,0.6,BME,dust_normal,simple_cmp,0.5866666666666667,643.76,181.33
GNB,0.6,CBF,dust_normal,simple_cmp,0.8777777777777778,653.23,1020.31
GNB,0.6,UMD,dust_normal,simple_cmp,0.5486111111111112,632.15,119.15
GNB,0.6,SyntheticControl,dust_normal,simple_cmp,0.53,617.45,18.21
GNB,0.6,ShapeletSim,dust_normal,simple_cmp,0.4944444444444444,662.0,469.68
GNB,0.6,Chinatown,dust_normal,simple_cmp,0.8513119533527697,608.41,113.38
GNB,0.6,ECG200,ed,simple_cmp,0.78,624.25,23.03
GNB,0.6,TwoLeadECG,ed,simple_cmp,0.5952589991220368,650.76,1249.67
GNB,0.6,ECGFiveDays,ed,simple_cmp,0.6806039488966318,664.03,1706.12
GNB,0.6,ItalyPowerDemand,ed,simple_cmp,0.8853255587949466,631.8,393.19
GNB,0.6,SonyAIBORobotSurface2,ed,simple_cmp,0.7775445960125918,633.53,552.96
GNB,0.6,SonyAIBORobotSurface1,ed,simple_cmp,0.8119800332778702,625.82,383.49
GNB,0.6,Plane,ed,simple_cmp,0.9428571428571428,625.85,27.27
GNB,0.6,Trace,ed,simple_cmp,0.82,617.51,31.39
GNB,0.6,SmoothSubspace,ed,simple_cmp,0.5533333333333333,619.93,19.78
GNB,0.6,BME,ed,simple_cmp,0.7066666666666667,644.27,237.0
GNB,0.6,CBF,ed,simple_cmp,0.82,648.83,1044.58
GNB,0.6,UMD,ed,simple_cmp,0.8472222222222222,652.44,178.3
GNB,0.6,SyntheticControl,ed,simple_cmp,0.78,618.91,20.92
GNB,0.6,ShapeletSim,ed,simple_cmp,0.55,642.17,381.01
GNB,0.6,Chinatown,ed,simple_cmp,0.9037900874635568,604.59,56.01
GNB,0.6,ECG200,fots,simple_cmp,0.57,7232.38,181.01
GNB,0.6,TwoLeadECG,fots,simple_cmp,0.6795434591747147,7675.66,8549.33
GNB,0.6,ECGFiveDays,fots,simple_cmp,0.8025551684088269,7712.21,8115.94
GNB,0.6,ItalyPowerDemand,fots,simple_cmp,0.6277939747327502,7631.63,3906.71
GNB,0.6,SonyAIBORobotSurface2,fots,simple_cmp,0.7439664218258132,7819.01,8582.02
GNB,0.6,SonyAIBORobotSurface1,fots,simple_cmp,0.6555740432612313,7721.53,7164.65
GNB,0.6,Plane,fots,simple_cmp,0.3619047619047619,7019.03,612.64
GNB,0.6,Trace,fots,simple_cmp,0.46,7719.1,874.82
GNB,0.6,SmoothSubspace,fots,simple_cmp,0.4133333333333333,7466.15,242.02
GNB,0.6,BME,fots,simple_cmp,0.3733333333333333,7702.21,2188.7
GNB,0.6,CBF,fots,simple_cmp,0.4166666666666667,7824.35,8008.3
GNB,0.6,UMD,fots,simple_cmp,0.3055555555555556,7524.03,1927.47
GNB,0.6,SyntheticControl,fots,simple_cmp,0.3233333333333333,7921.61,736.44
GNB,0.6,ShapeletSim,fots,simple_cmp,0.5055555555555555,9120.89,7656.14
GNB,0.6,Chinatown,fots,simple_cmp,0.6355685131195336,7300.84,1455.53
GNB,0.6,ECG200,hbd,simple_cmp,0.71,635.37,34.86
GNB,0.6,TwoLeadECG,hbd,simple_cmp,0.7857769973661106,637.23,1136.17
GNB,0.6,ECGFiveDays,hbd,simple_cmp,0.8455284552845529,664.58,1697.93
GNB,0.6,ItalyPowerDemand,hbd,simple_cmp,0.8736637512147716,635.74,464.81
GNB,0.6,SonyAIBORobotSurface2,hbd,simple_cmp,0.8058761804826863,622.33,505.46
GNB,0.6,SonyAIBORobotSurface1,hbd,simple_cmp,0.6422628951747088,622.17,420.7
GNB,0.6,Plane,hbd,simple_cmp,0.9047619047619048,625.2,24.54
GNB,0.6,Trace,hbd,simple_cmp,0.67,643.59,45.01
GNB,0.6,SmoothSubspace,hbd,simple_cmp,0.68,623.22,22.45
GNB,0.6,BME,hbd,simple_cmp,0.66,641.43,182.66
GNB,0.6,CBF,hbd,simple_cmp,0.8866666666666667,646.66,907.77
GNB,0.6,UMD,hbd,simple_cmp,0.75,639.28,146.14
GNB,0.6,SyntheticControl,hbd,simple_cmp,0.6166666666666667,627.89,23.42
GNB,0.6,ShapeletSim,hbd,simple_cmp,0.4888888888888889,650.37,412.16
GNB,0.6,Chinatown,hbd,simple_cmp,0.9067055393586004,604.33,57.97
GNB,0.6,ECG200,jsd,simple_cmp,0.55,91994.04,42.87
GNB,0.6,TwoLeadECG,jsd,simple_cmp,0.5803336259877085,91956.17,452.79
GNB,0.6,ECGFiveDays,jsd,simple_cmp,0.4970963995354239,91929.78,47.98
GNB,0.6,ItalyPowerDemand,jsd,simple_cmp,0.7162293488824101,642.33,558.03
GNB,0.6,SonyAIBORobotSurface2,jsd,simple_cmp,0.6264428121720882,636.64,845.89
GNB,0.6,SonyAIBORobotSurface1,jsd,simple_cmp,0.6772046589018302,626.28,510.1
GNB,0.6,Plane,jsd,simple_cmp,0.3428571428571428,633.06,28.1
GNB,0.6,Trace,jsd,simple_cmp,0.51,669.03,62.78
GNB,0.6,SmoothSubspace,jsd,simple_cmp,0.4933333333333333,629.46,27.13
GNB,0.6,BME,jsd,simple_cmp,0.46,650.28,230.4
GNB,0.6,CBF,jsd,simple_cmp,0.6844444444444444,650.43,973.59
GNB,0.6,UMD,jsd,simple_cmp,0.3819444444444444,654.71,202.18
GNB,0.6,SyntheticControl,jsd,simple_cmp,0.3266666666666666,623.5,23.4
GNB,0.6,ShapeletSim,jsd,simple_cmp,0.5333333333333333,657.14,379.09
GNB,0.6,Chinatown,jsd,simple_cmp,0.8309037900874635,606.49,94.02
GNB,0.8,ECG200,ued,simple_cmp,0.79,621.02,20.24
GNB,0.8,TwoLeadECG,ued,simple_cmp,0.5636523266022827,638.34,1282.35
GNB,0.8,ECGFiveDays,ued,simple_cmp,0.6515679442508711,684.52,2174.25
GNB,0.8,ItalyPowerDemand,ued,simple_cmp,0.7764820213799806,629.46,394.97
GNB,0.8,SonyAIBORobotSurface2,ued,simple_cmp,0.7565582371458552,628.04,781.7
GNB,0.8,SonyAIBORobotSurface1,ued,simple_cmp,0.6555740432612313,626.95,443.67
GNB,0.8,Plane,ued,simple_cmp,0.8571428571428571,622.52,21.2
GNB,0.8,Trace,ued,simple_cmp,0.72,608.92,34.39
GNB,0.8,SmoothSubspace,ued,simple_cmp,0.5333333333333333,625.07,23.08
GNB,0.8,BME,ued,simple_cmp,0.58,646.62,220.89
GNB,0.8,CBF,ued,simple_cmp,0.8544444444444445,646.03,1043.09
GNB,0.8,UMD,ued,simple_cmp,0.7777777777777778,651.68,227.94
GNB,0.8,SyntheticControl,ued,simple_cmp,0.6233333333333333,618.12,27.43
GNB,0.8,ShapeletSim,ued,simple_cmp,0.5166666666666667,678.47,431.36
GNB,0.8,Chinatown,ued,simple_cmp,0.8454810495626822,607.45,73.05
GNB,0.8,ECG200,ued,cdf_cmp,0.76,609.87,17.82
GNB,0.8,TwoLeadECG,ued,cdf_cmp,0.5513608428446005,675.44,2348.4
GNB,0.8,ECGFiveDays,ued,cdf_cmp,0.5493612078977933,663.23,2000.3
GNB,0.8,ItalyPowerDemand,ued,cdf_cmp,0.8347910592808552,612.87,186.09
GNB,0.8,SonyAIBORobotSurface2,ued,cdf_cmp,0.7618048268625394,637.26,1142.56
GNB,0.8,SonyAIBORobotSurface1,ued,cdf_cmp,0.7653910149750416,630.89,658.39
GNB,0.8,Plane,ued,cdf_cmp,0.8476190476190476,614.41,30.16
GNB,0.8,Trace,ued,cdf_cmp,0.59,627.17,43.27
GNB,0.8,SmoothSubspace,ued,cdf_cmp,0.4533333333333333,598.9,4.76
GNB,0.8,BME,ued,cdf_cmp,0.48,669.63,268.73
GNB,0.8,CBF,ued,cdf_cmp,0.6011111111111112,661.79,1508.8
GNB,0.8,UMD,ued,cdf_cmp,0.8055555555555556,640.96,144.87
GNB,0.8,SyntheticControl,ued,cdf_cmp,0.3833333333333333,614.05,20.36
GNB,0.8,ShapeletSim,ued,cdf_cmp,0.5555555555555556,691.88,512.48
GNB,0.8,Chinatown,ued,cdf_cmp,0.8717201166180758,607.2,112.84
GNB,0.8,ECG200,ued,interval_cmp,0.79,616.7,20.77
GNB,0.8,TwoLeadECG,ued,interval_cmp,0.5706760316066726,650.69,1416.6
GNB,0.8,ECGFiveDays,ued,interval_cmp,0.6469221835075494,688.19,2007.08
GNB,0.8,ItalyPowerDemand,ued,interval_cmp,0.7871720116618076,624.11,373.2
GNB,0.8,SonyAIBORobotSurface2,ued,interval_cmp,0.7628541448058762,644.05,659.7
GNB,0.8,SonyAIBORobotSurface1,ued,interval_cmp,0.6788685524126455,620.39,394.84
GNB,0.8,Plane,ued,interval_cmp,0.8666666666666667,628.77,24.96
GNB,0.8,Trace,ued,interval_cmp,0.72,624.96,31.42
GNB,0.8,SmoothSubspace,ued,interval_cmp,0.5066666666666667,624.96,16.87
GNB,0.8,BME,ued,interval_cmp,0.5866666666666667,645.9,218.07
GNB,0.8,CBF,ued,interval_cmp,0.8544444444444445,660.64,1018.09
GNB,0.8,UMD,ued,interval_cmp,0.7777777777777778,641.58,190.22
GNB,0.8,SyntheticControl,ued,interval_cmp,0.6233333333333333,616.47,16.5
GNB,0.8,ShapeletSim,ued,interval_cmp,0.4944444444444444,675.97,667.97
GNB,0.8,Chinatown,ued,interval_cmp,0.8425655976676385,604.3,58.75
GNB,0.8,ECG200,dust_uniform,simple_cmp,0.79,628.03,23.07
GNB,0.8,TwoLeadECG,dust_uniform,simple_cmp,0.6435469710272168,640.78,1146.54
GNB,0.8,ECGFiveDays,dust_uniform,simple_cmp,0.627177700348432,662.59,1835.42
GNB,0.8,ItalyPowerDemand,dust_uniform,simple_cmp,0.7667638483965015,642.66,489.03
GNB,0.8,SonyAIBORobotSurface2,dust_uniform,simple_cmp,0.6453305351521511,637.94,815.98
GNB,0.8,SonyAIBORobotSurface1,dust_uniform,simple_cmp,0.6156405990016639,619.27,422.83
GNB,0.8,Plane,dust_uniform,simple_cmp,0.6666666666666666,629.0,19.6
GNB,0.8,Trace,dust_uniform,simple_cmp,0.61,626.84,39.71
GNB,0.8,SmoothSubspace,dust_uniform,simple_cmp,0.5866666666666667,619.71,26.7
GNB,0.8,BME,dust_uniform,simple_cmp,0.5066666666666667,648.85,209.98
GNB,0.8,CBF,dust_uniform,simple_cmp,0.8511111111111112,641.46,874.84
GNB,0.8,UMD,dust_uniform,simple_cmp,0.6041666666666666,621.9,82.26
GNB,0.8,SyntheticControl,dust_uniform,simple_cmp,0.5733333333333334,622.42,25.53
GNB,0.8,ShapeletSim,dust_uniform,simple_cmp,0.5333333333333333,687.22,677.4
GNB,0.8,Chinatown,dust_uniform,simple_cmp,0.8134110787172012,607.39,106.78
GNB,0.8,ECG200,dust_normal,simple_cmp,0.78,627.47,23.63
GNB,0.8,TwoLeadECG,dust_normal,simple_cmp,0.646180860403863,630.3,1041.91
GNB,0.8,ECGFiveDays,dust_normal,simple_cmp,0.6225319396051103,694.79,1942.28
GNB,0.8,ItalyPowerDemand,dust_normal,simple_cmp,0.7667638483965015,634.92,466.8
GNB,0.8,SonyAIBORobotSurface2,dust_normal,simple_cmp,0.608604407135362,640.03,817.02
GNB,0.8,SonyAIBORobotSurface1,dust_normal,simple_cmp,0.5224625623960066,626.61,400.87
GNB,0.8,Plane,dust_normal,simple_cmp,0.6571428571428571,615.72,20.48
GNB,0.8,Trace,dust_normal,simple_cmp,0.59,631.49,35.09
GNB,0.8,SmoothSubspace,dust_normal,simple_cmp,0.5533333333333333,621.45,21.89
GNB,0.8,BME,dust_normal,simple_cmp,0.6,636.07,180.42
GNB,0.8,CBF,dust_normal,simple_cmp,0.8422222222222222,671.0,1028.84
GNB,0.8,UMD,dust_normal,simple_cmp,0.5902777777777778,625.09,91.46
GNB,0.8,SyntheticControl,dust_normal,simple_cmp,0.5333333333333333,627.95,31.82
GNB,0.8,ShapeletSim,dust_normal,simple_cmp,0.5111111111111111,651.59,350.86
GNB,0.8,Chinatown,dust_normal,simple_cmp,0.7959183673469388,608.42,116.74
GNB,0.8,ECG200,ed,simple_cmp,0.76,632.76,25.34
GNB,0.8,TwoLeadECG,ed,simple_cmp,0.5627743634767339,635.43,1299.85
GNB,0.8,ECGFiveDays,ed,simple_cmp,0.6550522648083623,661.6,1665.77
GNB,0.8,ItalyPowerDemand,ed,simple_cmp,0.7638483965014577,637.42,350.72
GNB,0.8,SonyAIBORobotSurface2,ed,simple_cmp,0.7649527806925498,635.51,591.79
GNB,0.8,SonyAIBORobotSurface1,ed,simple_cmp,0.6555740432612313,620.93,397.18
GNB,0.8,Plane,ed,simple_cmp,0.8571428571428571,625.4,26.72
GNB,0.8,Trace,ed,simple_cmp,0.72,650.37,25.79
GNB,0.8,SmoothSubspace,ed,simple_cmp,0.5066666666666667,618.68,20.1
GNB,0.8,BME,ed,simple_cmp,0.5866666666666667,647.88,226.46
GNB,0.8,CBF,ed,simple_cmp,0.82,648.22,944.65
GNB,0.8,UMD,ed,simple_cmp,0.7569444444444444,648.8,168.49
GNB,0.8,SyntheticControl,ed,simple_cmp,0.67,623.61,23.96
GNB,0.8,ShapeletSim,ed,simple_cmp,0.4944444444444444,659.21,496.18
GNB,0.8,Chinatown,ed,simple_cmp,0.8163265306122449,604.48,55.8
GNB,0.8,ECG200,fots,simple_cmp,0.61,7909.27,819.34
GNB,0.8,TwoLeadECG,fots,simple_cmp,0.6189640035118525,7599.88,6972.59
GNB,0.8,ECGFiveDays,fots,simple_cmp,0.7328687572590011,7548.42,6079.65
GNB,0.8,ItalyPowerDemand,fots,simple_cmp,0.5850340136054422,7666.43,3945.55
GNB,0.8,SonyAIBORobotSurface2,fots,simple_cmp,0.6369359916054564,7792.78,7063.17
GNB,0.8,SonyAIBORobotSurface1,fots,simple_cmp,0.589018302828619,7807.07,7012.13
GNB,0.8,Plane,fots,simple_cmp,0.3714285714285714,7336.93,599.58
GNB,0.8,Trace,fots,simple_cmp,0.24,7019.53,1042.74
GNB,0.8,SmoothSubspace,fots,simple_cmp,0.4133333333333333,7419.99,241.43
GNB,0.8,BME,fots,simple_cmp,0.3733333333333333,8099.73,2843.27
GNB,0.8,CBF,fots,simple_cmp,0.5577777777777778,7905.69,6629.15
GNB,0.8,UMD,fots,simple_cmp,0.4097222222222222,7677.26,2138.03
GNB,0.8,SyntheticControl,fots,simple_cmp,0.3266666666666666,7789.9,778.34
GNB,0.8,ShapeletSim,fots,simple_cmp,0.4944444444444444,4774.21,5123.68
GNB,0.8,Chinatown,fots,simple_cmp,0.6618075801749271,7321.25,1660.46
GNB,0.8,ECG200,hbd,simple_cmp,0.72,633.24,34.55
GNB,0.8,TwoLeadECG,hbd,simple_cmp,0.6277436347673397,635.86,1033.6
GNB,0.8,ECGFiveDays,hbd,simple_cmp,0.7502903600464577,673.15,252522.25
GNB,0.8,ItalyPowerDemand,hbd,simple_cmp,0.7842565597667639,631.65,250834.98
GNB,0.8,SonyAIBORobotSurface2,hbd,simple_cmp,0.7848898216159497,622.2,471.52
GNB,0.8,SonyAIBORobotSurface1,hbd,simple_cmp,0.5856905158069884,619.72,403.73
GNB,0.8,Plane,hbd,simple_cmp,0.8571428571428571,635.68,29.96
GNB,0.8,Trace,hbd,simple_cmp,0.52,638.41,46.02
GNB,0.8,SmoothSubspace,hbd,simple_cmp,0.64,622.8,22.02
GNB,0.8,BME,hbd,simple_cmp,0.6333333333333333,647.03,217.15
GNB,0.8,CBF,hbd,simple_cmp,0.8455555555555555,647.9,928.71
GNB,0.8,UMD,hbd,simple_cmp,0.6805555555555556,645.06,166.33
GNB,0.8,SyntheticControl,hbd,simple_cmp,0.6066666666666667,612.9,17.67
GNB,0.8,ShapeletSim,hbd,simple_cmp,0.4777777777777778,663.37,502.66
GNB,0.8,Chinatown,hbd,simple_cmp,0.8309037900874635,604.8,62.57
GNB,0.8,ECG200,jsd,simple_cmp,0.64,250567.51,41.85
GNB,0.8,TwoLeadECG,jsd,simple_cmp,0.5697980684811238,250509.66,432.12
GNB,0.8,ECGFiveDays,jsd,simple_cmp,0.4970963995354239,250499.68,47.6
GNB,0.8,ItalyPowerDemand,jsd,simple_cmp,0.6754130223517979,639.42,534.42
GNB,0.8,SonyAIBORobotSurface2,jsd,simple_cmp,0.5918153200419727,634.87,908.42
GNB,0.8,SonyAIBORobotSurface1,jsd,simple_cmp,0.7004991680532446,619.48,392.47
GNB,0.8,Plane,jsd,simple_cmp,0.219047619047619,627.88,26.54
GNB,0.8,Trace,jsd,simple_cmp,0.6,645.82,45.74
GNB,0.8,SmoothSubspace,jsd,simple_cmp,0.52,628.35,27.64
GNB,0.8,BME,jsd,simple_cmp,0.4466666666666666,657.35,268.96
GNB,0.8,CBF,jsd,simple_cmp,0.7377777777777778,652.52,1035.9
GNB,0.8,UMD,jsd,simple_cmp,0.3958333333333333,669.98,270.53
GNB,0.8,SyntheticControl,jsd,simple_cmp,0.2633333333333333,613.04,15.53
GNB,0.8,ShapeletSim,jsd,simple_cmp,0.5277777777777778,663.27,468.75
GNB,0.8,Chinatown,jsd,simple_cmp,0.8309037900874635,606.14,88.31
GNB,1.0,ECG200,ued,simple_cmp,0.76,630.49,22.84
GNB,1.0,TwoLeadECG,ued,simple_cmp,0.543459174714662,644.39,1463.99
GNB,1.0,ECGFiveDays,ued,simple_cmp,0.59465737514518,688.84,2349.35
GNB,1.0,ItalyPowerDemand,ued,simple_cmp,0.7949465500485908,631.23,384.66
GNB,1.0,SonyAIBORobotSurface2,ued,simple_cmp,0.7051416579223505,634.14,654.56
GNB,1.0,SonyAIBORobotSurface1,ued,simple_cmp,0.7271214642262895,628.58,377.46
GNB,1.0,Plane,ued,simple_cmp,0.780952380952381,612.32,19.91
GNB,1.0,Trace,ued,simple_cmp,0.66,621.57,44.5
GNB,1.0,SmoothSubspace,ued,simple_cmp,0.5066666666666667,615.11,20.91
GNB,1.0,BME,ued,simple_cmp,0.4933333333333333,650.39,218.6
GNB,1.0,CBF,ued,simple_cmp,0.76,665.41,1259.98
GNB,1.0,UMD,ued,simple_cmp,0.7152777777777778,635.96,162.67
GNB,1.0,SyntheticControl,ued,simple_cmp,0.6333333333333333,618.84,25.24
GNB,1.0,ShapeletSim,ued,simple_cmp,0.5555555555555556,670.44,568.45
GNB,1.0,Chinatown,ued,simple_cmp,0.8600583090379009,604.53,70.12
GNB,1.0,ECG200,ued,cdf_cmp,0.78,623.87,23.69
GNB,1.0,TwoLeadECG,ued,cdf_cmp,0.5680421422300264,658.33,2786.53
GNB,1.0,ECGFiveDays,ued,cdf_cmp,0.5667828106852497,674.39,2153.81
GNB,1.0,ItalyPowerDemand,ued,cdf_cmp,0.8357628765792031,620.63,267.95
GNB,1.0,SonyAIBORobotSurface2,ued,cdf_cmp,0.7240293809024134,633.52,962.51
GNB,1.0,SonyAIBORobotSurface1,ued,cdf_cmp,0.7237936772046589,622.02,576.2
GNB,1.0,Plane,ued,cdf_cmp,0.6571428571428571,623.06,23.36
GNB,1.0,Trace,ued,cdf_cmp,0.51,630.66,48.39
GNB,1.0,SmoothSubspace,ued,cdf_cmp,0.4533333333333333,600.79,5.31
GNB,1.0,BME,ued,cdf_cmp,0.4733333333333333,641.48,216.22
GNB,1.0,CBF,ued,cdf_cmp,0.6277777777777778,682.95,1329.72
GNB,1.0,UMD,ued,cdf_cmp,0.6666666666666666,648.07,216.11
GNB,1.0,SyntheticControl,ued,cdf_cmp,0.2266666666666666,605.29,9.23
GNB,1.0,ShapeletSim,ued,cdf_cmp,0.5222222222222223,656.16,446.89
GNB,1.0,Chinatown,ued,cdf_cmp,0.7434402332361516,608.13,151.92
GNB,1.0,ECG200,ued,interval_cmp,0.77,627.06,24.65
GNB,1.0,TwoLeadECG,ued,interval_cmp,0.5452151009657594,647.85,1490.45
GNB,1.0,ECGFiveDays,ued,interval_cmp,0.6213704994192799,681.5,2139.0
GNB,1.0,ItalyPowerDemand,ued,interval_cmp,0.793974732750243,632.38,424.37
GNB,1.0,SonyAIBORobotSurface2,ued,interval_cmp,0.70199370409234,637.65,815.23
GNB,1.0,SonyAIBORobotSurface1,ued,interval_cmp,0.7304492512479202,624.34,402.79
GNB,1.0,Plane,ued,interval_cmp,0.819047619047619,624.44,23.03
GNB,1.0,Trace,ued,interval_cmp,0.66,636.15,26.27
GNB,1.0,SmoothSubspace,ued,interval_cmp,0.5066666666666667,619.68,15.25
GNB,1.0,BME,ued,interval_cmp,0.5266666666666666,647.74,190.45
GNB,1.0,CBF,ued,interval_cmp,0.7322222222222222,678.68,1299.44
GNB,1.0,UMD,ued,interval_cmp,0.75,643.32,139.55
GNB,1.0,SyntheticControl,ued,interval_cmp,0.6133333333333333,618.11,21.36
GNB,1.0,ShapeletSim,ued,interval_cmp,0.5555555555555556,665.89,561.92
GNB,1.0,Chinatown,ued,interval_cmp,0.8571428571428571,604.22,53.08
GNB,1.0,ECG200,dust_uniform,simple_cmp,0.75,618.09,20.65
GNB,1.0,TwoLeadECG,dust_uniform,simple_cmp,0.6005267778753293,635.16,997.94
GNB,1.0,ECGFiveDays,dust_uniform,simple_cmp,0.6074332171893148,666.48,1681.51
GNB,1.0,ItalyPowerDemand,dust_uniform,simple_cmp,0.6997084548104956,638.97,457.21
GNB,1.0,SonyAIBORobotSurface2,dust_uniform,simple_cmp,0.695697796432319,630.78,806.27
GNB,1.0,SonyAIBORobotSurface1,dust_uniform,simple_cmp,0.5307820299500832,625.61,571.0
GNB,1.0,Plane,dust_uniform,simple_cmp,0.6190476190476191,625.63,22.52
GNB,1.0,Trace,dust_uniform,simple_cmp,0.47,632.03,31.22
GNB,1.0,SmoothSubspace,dust_uniform,simple_cmp,0.5533333333333333,623.44,22.69
GNB,1.0,BME,dust_uniform,simple_cmp,0.4933333333333333,644.01,210.39
GNB,1.0,CBF,dust_uniform,simple_cmp,0.85,649.81,1002.56
GNB,1.0,UMD,dust_uniform,simple_cmp,0.5763888888888888,638.98,123.39
GNB,1.0,SyntheticControl,dust_uniform,simple_cmp,0.58,623.05,28.5
GNB,1.0,ShapeletSim,dust_uniform,simple_cmp,0.4555555555555555,683.95,532.92
GNB,1.0,Chinatown,dust_uniform,simple_cmp,0.7580174927113703,605.58,90.84
GNB,1.0,ECG200,dust_normal,simple_cmp,0.73,635.29,28.66
GNB,1.0,TwoLeadECG,dust_normal,simple_cmp,0.6128182616330115,640.74,1197.55
GNB,1.0,ECGFiveDays,dust_normal,simple_cmp,0.59465737514518,678.43,1855.54
GNB,1.0,ItalyPowerDemand,dust_normal,simple_cmp,0.7035957240038873,632.52,409.39
GNB,1.0,SonyAIBORobotSurface2,dust_normal,simple_cmp,0.6117523609653726,627.2,752.65
GNB,1.0,SonyAIBORobotSurface1,dust_normal,simple_cmp,0.43261231281198,629.41,633.01
GNB,1.0,Plane,dust_normal,simple_cmp,0.6,621.82,29.64
GNB,1.0,Trace,dust_normal,simple_cmp,0.56,616.11,25.44
GNB,1.0,SmoothSubspace,dust_normal,simple_cmp,0.5133333333333333,626.46,21.45
GNB,1.0,BME,dust_normal,simple_cmp,0.52,648.43,196.03
GNB,1.0,CBF,dust_normal,simple_cmp,0.8266666666666667,656.97,990.44
GNB,1.0,UMD,dust_normal,simple_cmp,0.5208333333333334,616.67,66.09
GNB,1.0,SyntheticControl,dust_normal,simple_cmp,0.5,617.35,21.47
GNB,1.0,ShapeletSim,dust_normal,simple_cmp,0.4777777777777778,674.4,566.81
GNB,1.0,Chinatown,dust_normal,simple_cmp,0.7521865889212828,608.87,106.54
GNB,1.0,ECG200,ed,simple_cmp,0.77,627.72,23.98
GNB,1.0,TwoLeadECG,ed,simple_cmp,0.5417032484635645,647.96,1289.31
GNB,1.0,ECGFiveDays,ed,simple_cmp,0.6260162601626016,662.45,1713.65
GNB,1.0,ItalyPowerDemand,ed,simple_cmp,0.7900874635568513,632.28,424.73
GNB,1.0,SonyAIBORobotSurface2,ed,simple_cmp,0.7051416579223505,629.09,539.22
GNB,1.0,SonyAIBORobotSurface1,ed,simple_cmp,0.7271214642262895,617.47,333.32
GNB,1.0,Plane,ed,simple_cmp,0.819047619047619,622.29,20.1
GNB,1.0,Trace,ed,simple_cmp,0.66,624.44,24.26
GNB,1.0,SmoothSubspace,ed,simple_cmp,0.5133333333333333,615.83,15.84
GNB,1.0,BME,ed,simple_cmp,0.5133333333333333,647.32,252.88
GNB,1.0,CBF,ed,simple_cmp,0.7511111111111111,655.32,1115.36
GNB,1.0,UMD,ed,simple_cmp,0.7430555555555556,642.25,126.16
GNB,1.0,SyntheticControl,ed,simple_cmp,0.69,625.19,20.62
GNB,1.0,ShapeletSim,ed,simple_cmp,0.5444444444444444,647.05,379.59
GNB,1.0,Chinatown,ed,simple_cmp,0.8629737609329446,604.6,55.17
GNB,1.0,ECG200,fots,simple_cmp,0.58,7518.54,380.04
GNB,1.0,TwoLeadECG,fots,simple_cmp,0.6163301141352063,7775.82,7942.43
GNB,1.0,ECGFiveDays,fots,simple_cmp,0.5505226480836237,7776.63,7032.92
GNB,1.0,ItalyPowerDemand,fots,simple_cmp,0.5733722060252673,7658.7,4128.65
GNB,1.0,SonyAIBORobotSurface2,fots,simple_cmp,0.5792235047219307,7768.81,7786.02
GNB,1.0,SonyAIBORobotSurface1,fots,simple_cmp,0.4725457570715474,7705.15,6488.03
GNB,1.0,Plane,fots,simple_cmp,0.3333333333333333,6916.56,508.16
GNB,1.0,Trace,fots,simple_cmp,0.27,8315.4,1208.55
GNB,1.0,SmoothSubspace,fots,simple_cmp,0.3866666666666666,7349.42,164.13
GNB,1.0,BME,fots,simple_cmp,0.4,7871.53,2409.44
GNB,1.0,CBF,fots,simple_cmp,0.4988888888888889,7713.29,7382.08
GNB,1.0,UMD,fots,simple_cmp,0.3333333333333333,7783.46,2784.38
GNB,1.0,SyntheticControl,fots,simple_cmp,0.3433333333333333,7888.96,748.45
GNB,1.0,ShapeletSim,fots,simple_cmp,0.4611111111111111,6931.93,3896.64
GNB,1.0,Chinatown,fots,simple_cmp,0.7084548104956269,7321.05,1732.3
GNB,1.0,ECG200,hbd,simple_cmp,0.67,631.06,32.25
GNB,1.0,TwoLeadECG,hbd,simple_cmp,0.5970149253731343,633.18,1036.01
